Selected,Zip,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,DisbursementGross,BalanceGross,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,Default
1,91601,300,12,1,2,12,1,1,700000,0,700000,525000,0,1,0.75,0,9000,0
0,94577,60,7,1,0,0,1,0,58000,0,58000,40600,0,0,0.7,0,1800,0
0,93013,120,4,1,2,4,1,1,260000,0,260000,195000,0,0,0.75,0,3600,0
1,90068,28,4,1,3,4,1,1,150000,0,150000,112500,0,0,0.75,0,840,1
1,90068,6,4,1,3,4,1,1,155000,0,100000,50000,0,0,0.5,0,180,1
0,92014,84,1,1,1,1,1,2,40087,0,40000,20000,0,0,0.5,0,2520,0
1,91402,84,4,1,2,4,1,1,40111,0,40000,20000,0,0,0.5,0,2520,0
1,91604,72,6,1,2,6,1,1,150000,0,150000,127500,0,0,0.85,1,2160,0
1,90211,61,1,1,2,1,1,0,5000,0,5000,4250,0,0,0.85,1,1830,1
1,91702,84,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,91342,84,20,1,5,20,1,1,20000,0,20000,10000,0,0,0.5,0,2520,0
1,92345,300,2,1,0,0,1,1,1264600,0,1264600,948450,0,1,0.75,0,9000,0
1,92392,84,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
0,90670,120,6,1,0,6,1,1,335000,0,335000,251250,0,0,0.75,0,3600,0
0,94618,84,2,1,25,2,1,1,31412,0,21800,10900,0,0,0.5,0,2520,0
1,91360,120,5,1,5,5,1,1,200000,0,200000,100000,0,0,0.5,0,3600,0
1,95126,300,21,1,0,21,1,1,150000,0,150000,127500,0,1,0.85,0,9000,0
1,94577,84,11,1,0,0,1,0,750000,0,750000,525000,0,0,0.7,0,2520,0
0,90631,60,2,1,0,2,1,1,45000,0,45000,22500,0,0,0.5,1,1800,0
1,92562,84,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
0,91406,84,71,1,0,0,1,1,500000,0,500000,375000,0,0,0.75,0,2520,0
0,82037,23,2,1,5,7,1,1,50620,0,25000,12500,0,0,0.5,0,690,1
0,92844,84,2,2,0,2,1,1,9424,0,10000,5000,1,0,0.5,0,2520,0
1,95062,84,1,1,0,1,1,0,15000,0,15000,12750,0,0,0.85,0,2520,0
1,94107,120,3,2,3,3,1,1,340000,0,340000,255000,1,0,0.75,0,3600,0
1,90008,84,1,1,0,1,1,0,6000,0,6000,5100,0,0,0.85,0,2520,0
0,92311,60,1,1,0,1,1,1,24000,0,24000,12000,0,0,0.5,1,1800,0
1,91602,84,3,2,0,3,1,1,10000,0,10000,5000,1,0,0.5,0,2520,0
1,92010,13,5,1,0,0,1,0,275000,0,275000,206250,0,0,0.75,0,390,1
1,92595,84,3,1,3,0,1,1,666000,0,666000,499500,0,0,0.75,0,2520,0
0,92841,60,15,1,0,15,1,1,221000,0,300000,225000,0,0,0.75,1,1800,0
1,94102,84,60,1,5,60,1,1,80000,0,80000,40000,0,0,0.5,0,2520,0
0,90275,48,8,1,0,8,1,1,100000,0,100000,50000,0,0,0.5,1,1440,0
0,92054,120,2,1,0,2,1,1,167000,0,167000,125250,0,0,0.75,0,3600,0
0,91411,300,6,1,2,4,1,1,297500,0,297500,223125,0,1,0.75,0,9000,0
0,93309,25,1,1,0,1,1,1,50030,0,50000,25000,0,0,0.5,0,750,1
1,90004,300,25,1,5,30,1,1,603000,0,603000,452250,0,1,0.75,0,9000,0
1,95219,84,15,1,0,0,1,1,50000,0,50000,42500,0,0,0.85,0,2520,0
1,92595,240,3,2,3,0,1,1,81000,0,81000,81000,1,1,1,0,7200,0
1,90804,84,3,1,1,3,1,1,8600,0,8600,4300,0,0,0.5,0,2520,0
1,95207,240,70,1,15,0,1,1,768000,0,768000,768000,0,1,1,0,7200,0
0,95762,240,3,1,6,0,1,1,284000,0,284000,284000,0,1,1,0,7200,0
1,91356,120,2,1,0,0,1,1,459000,0,459000,344250,0,0,0.75,0,3600,0
0,92821,83,3,1,0,3,1,1,163726,0,60000,30000,0,0,0.5,0,2490,0
1,90057,84,1,2,0,1,1,1,5000,0,5000,2500,1,0,0.5,0,2520,0
0,92806,120,3,1,0,3,1,1,190000,0,190000,142500,0,0,0.75,0,3600,0
0,91042,300,2,2,1,2,1,1,307500,0,307500,230625,1,1,0.75,0,9000,0
0,95682,82,5,1,0,2,1,1,128683,0,50000,25000,0,0,0.5,0,2460,0
1,91602,300,4,2,2,4,1,1,951000,0,951000,713250,1,1,0.75,0,9000,0
1,90037,79,1,1,1,1,1,0,5000,0,5000,4250,0,0,0.85,0,2370,1
1,92880,240,6,1,5,0,1,1,502000,0,502000,502000,0,1,1,0,7200,0
1,94903,240,2,1,1,0,1,1,136000,0,136000,136000,0,1,1,0,7200,0
1,91730,84,11,1,2,11,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
1,90290,87,1,1,0,1,1,1,162000,0,162000,121500,0,0,0.75,0,2610,0
0,94526,30,1,1,0,1,1,1,106329,0,15000,7500,0,0,0.5,0,900,1
0,93036,84,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
1,94417,84,2,1,0,2,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,92833,84,2,1,0,2,1,1,50000,0,60000,30000,0,0,0.5,0,2520,0
1,92065,84,1,1,0,1,1,2,14300,0,14300,7150,0,0,0.5,0,2520,0
1,95315,27,1,1,0,1,1,2,5292,0,15000,7500,0,0,0.5,0,810,1
0,95401,300,10,1,0,10,1,1,640000,0,640000,480000,0,1,0.75,0,9000,0
1,93312,240,15,2,15,0,1,1,516000,0,517000,517000,1,1,1,0,7200,0
0,91104,84,2,1,0,2,1,1,7319,0,33000,16500,0,0,0.5,0,2520,0
1,92124,84,1,1,1,1,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,91764,240,13,0,13,12,1,1,904000,0,904000,904000,0,1,1,0,7200,0
0,92618,240,4,1,2,0,1,1,395000,0,395000,395000,0,1,1,0,7200,0
0,95437,84,1,1,0,1,1,1,25000,0,25000,12500,0,0,0.5,0,2520,0
1,94544,240,4,1,4,0,1,1,936000,0,936000,936000,0,1,1,0,7200,0
0,95901,300,4,1,0,4,1,1,110000,0,110000,93500,0,1,0.85,0,9000,0
0,91770,51,6,1,0,6,1,1,49750,0,50000,25000,0,0,0.5,1,1530,1
1,94070,300,7,1,0,7,1,1,250000,0,250000,187500,0,1,0.75,0,9000,0
1,91364,63,5,1,1,5,1,1,50000,0,50000,25000,0,0,0.5,1,1890,1
1,92405,300,4,1,4,0,1,1,135000,0,135000,114750,0,1,0.85,0,9000,0
1,92562,300,1,1,1,2,1,1,700000,0,700000,525000,0,1,0.75,0,9000,0
0,94541,8,10,1,3,10,1,1,65283,0,50000,25000,0,0,0.5,0,240,1
1,91354,84,2,1,0,2,1,1,51831,0,35000,17500,0,0,0.5,0,2520,0
0,93022,300,1,1,2,1,1,1,337000,0,337000,252750,0,1,0.75,0,9000,0
1,92656,300,7,1,1,7,1,1,1530000,0,1530000,999992,0,1,0.653589543,0,9000,0
0,92083,84,3,1,0,3,1,1,77300,0,50000,25000,0,0,0.5,0,2520,0
1,91505,300,1,1,1,1,1,1,460000,0,460000,345000,0,1,0.75,0,9000,0
0,92069,31,3,1,0,3,1,1,50000,0,50000,25000,0,0,0.5,0,930,1
0,93550,84,4,1,5,4,1,1,57100,0,57100,28550,0,0,0.5,0,2520,0
1,95356,84,3,1,1,3,1,1,35000,0,35000,17500,0,0,0.5,0,2520,0
1,95624,54,3,1,0,3,1,1,9576,0,10000,5000,0,0,0.5,1,1620,1
1,95407,50,5,1,0,5,1,1,28073,0,25000,12500,0,0,0.5,1,1500,1
0,92397,84,12,2,0,12,1,1,10000,0,10000,5000,1,0,0.5,0,2520,0
0,91384,57,3,1,1,3,1,1,50000,0,50000,25000,0,0,0.5,1,1710,1
1,94403,240,244,1,63,244,67219,1,907000,0,907000,907000,0,1,1,0,7200,0
1,92201,120,4,1,0,0,1,1,150000,0,150000,127500,0,0,0.85,0,3600,0
0,94609,240,90,1,18,0,1,1,275000,0,275000,275000,0,1,1,0,7200,0
1,91744,300,10,1,0,10,1,1,462000,0,462000,346500,0,1,0.75,0,9000,0
1,92701,240,20,1,20,0,1,1,680000,0,680000,680000,0,1,1,0,7200,0
0,92879,240,50,1,12,0,1,1,362000,0,362000,362000,0,1,1,0,7200,0
1,92345,84,3,1,0,3,1,1,6000,0,6000,3000,0,0,0.5,0,2520,0
1,92660,20,2,1,0,2,1,1,25500,0,25500,12750,0,0,0.5,0,600,1
1,93446,11,2,1,0,2,1,2,22670,0,20000,10000,0,0,0.5,0,330,1
1,92069,84,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,93101,120,10,1,2,0,1,1,208000,0,208000,156000,0,0,0.75,0,3600,0
0,90046,84,5,1,2,5,1,1,62126,0,30000,15000,0,0,0.5,0,2520,0
0,95821,120,2,1,0,0,1,0,65000,0,65000,58500,0,0,0.9,0,3600,0
0,90005,12,9,1,0,9,1,1,100000,0,100000,50000,0,0,0.5,0,360,0
0,90601,60,2,1,0,2,1,1,135000,0,135000,67500,0,0,0.5,1,1800,0
1,95030,108,6,1,0,0,1,1,300000,0,300000,225000,0,0,0.75,0,3240,1
1,92660,29,9,1,0,9,1,1,50000,0,50000,25000,0,0,0.5,0,870,1
0,90025,59,8,1,0,8,1,1,47752,0,47800,23900,0,0,0.5,1,1770,1
0,91604,84,1,1,5,1,1,1,64000,0,45000,22500,0,0,0.5,0,2520,0
0,93003,34,1,1,1,1,1,1,6000,0,6000,3000,0,0,0.5,0,1020,1
1,92673,84,15,1,0,15,1,1,89600,0,35000,17500,0,0,0.5,0,2520,0
1,94553,22,4,1,2,4,1,1,112583,0,45000,22500,0,0,0.5,0,660,1
1,90038,300,5,1,0,5,1,1,450000,0,450000,337500,0,1,0.75,0,9000,0
0,91405,300,7,1,3,11,1,1,1385000,0,1385000,999997,0,1,0.722019495,0,9000,0
1,92121,240,75,1,25,75,1,1,999000,0,1000000,1000000,0,1,1,0,7200,0
1,91604,84,8,1,2,8,1,1,44500,0,30000,15000,0,0,0.5,0,2520,0
1,94080,17,1,1,0,1,1,1,17443,0,10000,5000,0,0,0.5,0,510,1
1,92101,28,1,1,0,1,1,1,10422,0,10000,5000,0,0,0.5,0,840,1
0,92618,55,2,1,0,2,1,1,37000,0,37000,18500,0,0,0.5,1,1650,1
0,94546,240,9,1,9,9,1,1,1300000,0,1300000,1300000,0,1,1,0,7200,0
1,91306,20,6,1,0,6,1,1,100000,0,50000,25000,0,0,0.5,0,600,1
1,93401,106,10,1,0,0,1,1,150000,0,150000,127500,0,0,0.85,0,3180,1
1,94506,84,1,1,0,1,1,1,35000,0,35000,17500,0,0,0.5,0,2520,0
0,93727,205,3,1,1,3,1,1,150000,0,150000,127500,0,0,0.85,0,6150,0
0,92626,240,34,1,14,0,1,1,589000,0,589000,589000,0,1,1,0,7200,0
0,92557,37,3,1,0,3,1,1,18000,0,18000,9000,0,0,0.5,0,1110,1
0,94509,120,2,2,0,0,1,0,25000,0,25000,22500,1,0,0.9,0,3600,0
0,92127,300,12,1,0,12,1,1,477000,0,477000,357750,0,1,0.75,0,9000,0
0,91942,31,1,1,0,1,1,1,17000,0,17000,8500,0,0,0.5,0,930,1
1,90040,84,2,1,0,2,1,1,185000,0,150000,75000,0,0,0.5,0,2520,0
0,92009,71,2,1,0,2,1,1,128889,0,50100,25050,0,0,0.5,0,2130,0
1,92071,60,8,1,0,0,1,0,250000,0,250000,212500,0,0,0.85,0,1800,0
1,93446,84,3,1,0,3,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,91101,300,10,1,0,0,1,0,426000,0,426000,298200,0,1,0.7,0,9000,0
1,95815,240,107,1,0,1,1,1,591000,0,620000,620000,0,1,1,0,7200,0
0,91910,40,2,1,2,2,1,0,5000,0,5000,4250,0,0,0.85,0,1200,1
1,91006,240,4,1,6,0,1,1,207000,0,207000,207000,0,1,1,0,7200,0
1,95125,25,2,1,1,2,1,1,95500,0,100000,50000,0,0,0.5,0,750,1
1,90405,84,2,1,0,2,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,92110,240,1,1,4,1,1,1,176000,0,176000,176000,0,1,1,0,7200,0
0,93225,84,2,1,1,2,1,0,5000,0,5000,4250,0,0,0.85,0,2520,0
0,92126,240,85,1,15,85,1,1,1298000,0,1300000,1300000,0,1,1,0,7200,0
0,92064,240,6,1,2,6,1,1,517000,0,517000,517000,0,1,1,0,7200,0
0,91706,120,3,1,0,3,1,1,281643,0,301500,226125,0,0,0.75,0,3600,0
0,93101,60,1,1,1,1,1,1,25000,0,25000,12500,0,0,0.5,1,1800,0
0,92604,33,1,1,0,1,1,1,20000,0,10000,5000,0,0,0.5,0,990,0
0,94116,45,8,1,0,8,1,1,312000,0,312000,234000,0,0,0.75,1,1350,1
0,92106,12,2,1,0,2,1,1,75000,0,75000,37500,0,0,0.5,0,360,0
1,91364,17,3,1,2,3,1,1,50000,0,50000,25000,0,0,0.5,0,510,1
1,91792,84,2,1,0,2,1,1,42000,0,37000,18500,0,0,0.5,0,2520,0
0,95662,84,11,1,0,11,1,1,460000,0,150000,75000,0,0,0.5,0,2520,0
0,91724,300,3,1,0,3,1,1,750000,0,750000,562500,0,1,0.75,0,9000,0
1,90701,12,13,1,2,15,1,1,100000,0,100000,50000,0,0,0.5,0,360,0
1,91601,240,7,1,4,0,1,1,824000,0,824000,824000,0,1,1,0,7200,0
1,95008,240,18,1,10,0,1,1,931000,0,931000,931000,0,1,1,0,7200,0
0,90241,260,1,1,0,1,1,1,498000,0,550100,412575,0,1,0.75,0,7800,0
1,92009,84,2,2,0,0,1,1,8165,0,85000,72250,1,0,0.85,0,2520,0
1,93901,216,3,1,0,3,1,1,472500,0,472500,354375,0,0,0.75,0,6480,1
0,91602,84,1,1,1,1,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,90043,72,1,1,0,1,1,1,15000,0,15000,7500,0,0,0.5,0,2160,0
1,95696,96,19,1,0,0,1,1,150000,0,150000,127500,0,0,0.85,0,2880,0
0,90067,84,1,1,0,1,1,1,5000,0,5000,2500,0,0,0.5,0,2520,0
1,92887,84,6,1,1,6,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
1,94564,82,2,1,0,2,1,1,27626,0,25000,12500,0,0,0.5,0,2460,0
1,94607,240,6,2,5,5,1,1,175000,0,175000,175000,1,1,1,0,7200,0
0,91352,240,2,1,6,0,1,1,721000,0,721000,721000,0,1,1,0,7200,0
0,92630,84,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
0,93561,84,4,1,0,4,1,2,25000,0,25000,12500,0,0,0.5,0,2520,0
0,95209,8,3,1,1,3,1,1,216429,0,85000,42500,0,0,0.5,0,240,1
0,90066,120,6,1,0,6,1,1,252000,0,252000,189000,0,0,0.75,0,3600,0
0,90201,294,3,1,3,3,1,1,270000,0,270000,202500,0,1,0.75,0,8820,0
1,92131,84,19,1,0,19,1,1,31500,0,23000,11500,0,0,0.5,0,2520,0
0,90031,120,8,1,0,8,1,1,700000,0,700000,525000,0,0,0.75,0,3600,0
0,94511,300,6,1,0,6,1,1,187500,0,187500,140625,0,1,0.75,0,9000,0
1,91605,84,20,1,3,20,1,1,30390,0,25000,12500,0,0,0.5,0,2520,0
0,92701,240,20,1,10,0,1,1,371000,0,372000,372000,0,1,1,0,7200,0
1,91750,120,3,1,0,0,1,1,75000,0,75000,63750,0,0,0.85,0,3600,0
1,93308,84,7,1,1,7,1,1,200000,0,100000,50000,0,0,0.5,0,2520,0
1,92506,32,5,1,5,10,1,1,13200,0,13200,6600,0,0,0.5,0,960,1
0,94591,36,4,1,0,4,1,1,10000,0,10000,5000,0,0,0.5,0,1080,1
1,92126,84,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,96130,300,4,1,2,4,1,1,140000,0,140000,119000,0,1,0.85,0,9000,0
1,91367,240,600,1,100,0,1,1,756000,0,757000,757000,0,1,1,0,7200,0
0,90045,36,2,1,5,2,1,1,100645,0,45000,22500,0,0,0.5,0,1080,1
1,92592,240,3,1,27,0,68880,1,1001000,0,1001000,1001000,0,1,1,0,7200,0
1,95624,300,12,1,4,12,1,1,314300,0,314300,235725,0,1,0.75,0,9000,0
0,95863,240,9,1,11,0,68880,1,249000,0,249000,249000,0,1,1,0,7200,0
1,91775,60,2,1,1,2,1,1,100000,0,100000,50000,0,0,0.5,1,1800,0
1,91789,84,3,1,0,3,1,1,77377,0,85000,42500,0,0,0.5,0,2520,0
0,91306,58,5,1,0,5,1,1,49950,0,50000,25000,0,0,0.5,1,1740,1
0,91942,56,1,1,0,1,1,1,25000,0,25000,12500,0,0,0.5,1,1680,1
1,90010,84,5,1,0,5,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
1,91730,36,26,1,6,26,1,1,40000,0,40000,20000,0,0,0.5,0,1080,0
0,90670,27,1,1,0,1,1,1,22000,0,10000,5000,0,0,0.5,0,810,1
1,91606,52,5,1,0,5,1,1,50000,0,50000,25000,0,0,0.5,1,1560,1
1,92335,84,10,1,0,10,1,1,69451,0,50000,25000,0,0,0.5,0,2520,0
0,95014,240,110,1,5,0,1,1,1132000,0,1132000,1132000,0,1,1,0,7200,0
1,92807,84,1,1,0,1,1,1,10000,0,6000,3000,0,0,0.5,0,2520,0
1,90802,300,2,1,2,4,1,1,500000,0,500000,375000,0,1,0.75,0,9000,0
1,91504,300,14,1,0,14,1,1,800000,0,810000,607500,0,1,0.75,0,9000,0
0,92648,84,1,1,0,1,1,1,14500,0,5000,2500,0,0,0.5,0,2520,0
0,92660,84,3,1,0,3,1,1,75318,0,50000,25000,0,0,0.5,0,2520,0
0,94523,300,2,1,4,2,1,1,902000,0,902000,676500,0,1,0.75,0,9000,0
1,91104,300,6,1,0,6,1,1,924000,0,924000,693000,0,1,0.75,0,9000,0
0,95035,240,4,1,0,4,1,1,470000,0,523000,392250,0,1,0.75,0,7200,0
0,90028,300,1,2,0,0,1,1,480200,0,480200,360150,1,1,0.75,0,9000,0
1,96161,1,10,1,1,11,1,1,226612,0,85000,42500,0,0,0.5,0,30,1
0,92701,82,4,1,0,4,1,1,53619,0,35000,17500,0,0,0.5,0,2460,0
0,94547,208,2,1,0,2,1,1,420000,0,420000,315000,0,0,0.75,0,6240,1
0,91104,60,3,1,0,3,1,1,80000,0,80000,40000,0,0,0.5,1,1800,0
0,95128,300,10,1,0,10,1,1,567000,0,567000,425250,0,1,0.75,0,9000,0
1,96145,300,3,1,3,6,1,1,371000,0,371000,278250,0,1,0.75,0,9000,0
0,90230,84,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
1,92677,84,4,1,0,4,1,1,55000,0,50000,25000,0,0,0.5,0,2520,0
1,91773,19,2,1,0,2,1,1,76609,0,60000,30000,0,0,0.5,0,570,1
0,91913,240,5,1,2,5,1,1,527000,0,527000,527000,0,1,1,0,7200,0
1,92626,38,8,1,0,8,1,1,99000,0,50000,25000,0,0,0.5,1,1140,1
1,95102,240,11,1,4,0,1,1,158000,0,425000,425000,0,1,1,0,7200,0
0,93065,84,3,1,0,3,1,1,45000,0,45000,22500,0,0,0.5,0,2520,0
1,92648,300,25,1,0,25,1,1,539100,0,539100,404325,0,1,0.75,0,9000,0
0,93063,1,6,1,0,6,1,2,25000,0,25000,12500,0,0,0.5,0,30,1
0,91364,84,2,2,0,2,1,1,20000,0,10000,5000,1,0,0.5,0,2520,0
0,93063,120,8,1,4,12,68880,1,309000,0,309000,231750,0,0,0.75,0,3600,0
0,95831,240,1,1,3,0,1,1,188000,0,249000,249000,0,1,1,0,7200,0
0,92260,300,15,1,3,15,1,1,1467000,0,1467000,1100250,0,1,0.75,0,9000,0
1,96145,217,4,1,2,2,1,1,1656500,0,1656500,1242375,0,0,0.75,0,6510,1
1,95126,300,2,1,8,2,1,1,1080000,0,1080000,810000,0,1,0.75,0,9000,0
0,92103,84,14,1,4,14,1,1,100000,0,100000,50000,0,0,0.5,0,2520,0
0,95661,59,58,1,2,7,1,1,91075,0,40000,20000,0,0,0.5,0,1770,0
0,90260,300,20,1,0,20,1357,1,1423700,0,1423700,1067775,0,1,0.75,0,9000,0
1,95949,38,1,1,0,1,1,1,50000,0,50000,25000,0,0,0.5,0,1140,1
0,92660,120,39,1,0,39,1,1,269200,0,269200,201900,0,0,0.75,0,3600,0
1,92844,84,1,1,0,1,1,1,160000,0,160000,80000,0,0,0.5,0,2520,0
1,92614,240,40,1,25,0,1,1,1300000,0,1300000,1300000,0,1,1,0,7200,0
1,92037,120,15,1,0,0,1,1,1022400,0,1030100,515050,0,0,0.5,0,3600,0
1,92685,300,11,1,0,11,1,1,144000,0,144000,122400,0,1,0.85,0,9000,0
1,94560,240,7,1,3,0,1,1,305000,0,305000,305000,0,1,1,0,7200,0
0,95051,60,2,1,0,2,1,1,60000,0,60000,30000,0,0,0.5,0,1800,0
0,91724,84,7,1,0,7,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,92553,41,12,1,0,12,1,1,231921,0,100000,50000,0,0,0.5,1,1230,1
0,90746,84,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,90019,300,8,1,0,8,1,1,461000,0,461000,345750,0,1,0.75,0,9000,0
1,92692,36,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,1,1080,0
1,93613,84,1,1,0,1,1,1,10500,0,10500,5250,0,0,0.5,0,2520,0
1,95822,84,1,1,1,1,1,1,47179,0,37000,18500,0,0,0.5,0,2520,0
1,95112,240,11,1,4,0,1,1,269000,0,269000,269000,0,1,1,0,7200,0
0,92313,36,1,1,0,1,1,1,10215,0,30000,15000,0,0,0.5,0,1080,0
0,91776,84,4,1,3,1,1,1,20000,0,10000,5000,0,0,0.5,0,2520,0
1,92020,120,11,1,0,0,1,1,463500,0,463500,347625,0,0,0.75,0,3600,0
0,92103,120,5,1,0,0,1,0,110000,0,110000,99000,0,0,0.9,0,3600,0
0,95350,27,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,810,1
0,93101,84,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,94901,22,10,1,5,15,1,1,226268,0,70000,35000,0,0,0.5,0,660,1
0,91910,84,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,92692,16,1,1,0,1,1,1,20186,0,20000,10000,0,0,0.5,0,480,1
0,92069,240,130,1,25,130,1,1,536000,0,536000,536000,0,1,1,0,7200,0
1,90254,300,3,1,0,3,1,1,429000,0,429000,321750,0,1,0.75,0,9000,0
1,94558,84,7,1,0,7,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,93306,29,1,1,0,1,1,1,50000,0,50000,25000,0,0,0.5,0,870,1
0,90638,67,4,1,0,4,1,1,50000,0,50000,25000,0,0,0.5,0,2010,1
0,90250,12,4,1,0,4,1,1,65000,0,65000,32500,0,0,0.5,0,360,0
1,92508,60,3,1,0,3,1,1,70000,0,70000,35000,0,0,0.5,0,1800,0
1,90038,84,2,1,3,5,1,2,206557,0,250000,187500,0,0,0.75,0,2520,0
1,96093,300,6,1,0,0,1,2,130000,0,130000,110500,0,1,0.85,0,9000,0
1,92705,240,30,1,10,0,1,1,536000,0,536000,536000,0,1,1,0,7200,0
0,90038,77,2,1,3,5,1,2,145225,0,100000,50000,0,0,0.5,0,2310,0
0,95127,84,1,1,3,1,1,1,5000,0,5000,2500,0,0,0.5,0,2520,0
0,95492,60,2,1,1,1,1,1,37333,0,40000,20000,0,0,0.5,0,1800,0
0,94086,300,5,1,0,5,1,1,621000,0,621000,465750,0,1,0.75,0,9000,0
0,90601,192,6,1,0,6,1,1,155000,0,195000,146250,0,0,0.75,0,5760,0
1,92130,84,5,1,1,5,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
1,93257,84,4,1,0,0,1,0,45000,0,45000,40500,0,0,0.9,0,2520,0
0,81301,300,22,1,0,0,1,0,273000,0,273000,191100,0,1,0.7,0,9000,0
0,91436,85,25,1,0,25,1,1,1340000,0,1340000,1005000,0,0,0.75,0,2550,0
1,92121,300,8,1,0,0,1,0,994600,0,1000000,700000,0,1,0.7,0,9000,0
1,94710,300,20,1,19,1,1,1,1899500,0,1899500,1424625,0,1,0.75,0,9000,0
1,92673,84,2,1,5,7,1,1,164502,0,98000,49000,0,0,0.5,0,2520,0
1,91745,84,2,1,0,2,1,1,45000,0,40000,20000,0,0,0.5,0,2520,0
1,95403,240,12,1,6,0,1,1,308000,0,310000,310000,0,1,1,0,7200,0
1,92663,33,12,1,2,12,1,1,50000,0,50000,25000,0,0,0.5,0,990,1
1,91342,60,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,0,1800,0
0,95682,41,6,1,2,6,1,2,63000,0,63000,31500,0,0,0.5,1,1230,1
1,95404,300,17,1,0,17,1,1,1340000,0,1340000,1005000,0,1,0.75,0,9000,0
0,94115,84,1,1,0,1,1,1,15000,0,15000,7500,0,0,0.5,0,2520,0
1,90022,300,16,1,4,12,1,1,675000,0,675000,506250,0,1,0.75,0,9000,0
1,92277,300,11,1,0,0,1,1,294000,0,294000,220500,0,1,0.75,0,9000,0
0,95621,300,8,1,0,0,1,0,401000,0,401000,300750,0,1,0.75,0,9000,0
1,92109,300,1,1,0,1,1,1,302400,0,302400,226800,0,1,0.75,0,9000,0
1,95817,240,3,1,5,0,1,1,208000,0,208000,208000,0,1,1,0,7200,0
0,90036,36,1,1,1,2,1,1,21081,0,25000,12500,0,0,0.5,0,1080,0
0,95610,84,1,1,0,1,1,1,23611,0,20000,10000,0,0,0.5,0,2520,0
1,92620,300,11,1,0,11,1,1,450000,0,450000,225000,0,1,0.5,0,9000,0
1,92882,240,4,1,2,0,1,1,661000,0,661000,661000,0,1,1,0,7200,0
1,92506,240,20,1,5,20,1,1,665000,0,665000,665000,0,1,1,0,7200,0
1,95118,48,3,1,0,0,1,0,45000,0,45000,40500,0,0,0.9,0,1440,0
0,92867,240,8,1,8,0,1,1,505000,0,505000,505000,0,1,1,0,7200,0
0,90066,36,1,1,0,1,1,1,60014,0,30000,15000,0,0,0.5,0,1080,0
1,95825,300,2,1,0,0,1,0,500000,0,500000,350000,0,1,0.7,0,9000,0
1,94553,82,1,1,0,1,1,1,58788,0,25000,12500,0,0,0.5,0,2460,0
1,90017,12,2,1,2,2,1,1,100000,0,100000,50000,0,0,0.5,0,360,0
0,90015,300,3,1,0,0,1,1,675000,0,675000,506250,0,1,0.75,0,9000,0
0,93001,84,35,1,0,0,1,0,100000,0,100000,90000,0,0,0.9,0,2520,0
1,91606,120,5,1,0,5,1,1,200000,0,200000,150000,0,0,0.75,0,3600,0
0,90804,60,3,2,0,3,1,1,130000,0,130000,65000,1,0,0.5,0,1800,0
0,94133,129,3,1,0,3,1,1,410000,0,410000,307500,0,0,0.75,0,3870,1
1,91762,84,7,1,2,7,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
1,95608,84,1,1,1,1,1,1,35000,0,35000,17500,0,0,0.5,0,2520,0
0,90043,300,7,1,4,3,1,1,403700,0,403700,302775,0,1,0.75,0,9000,0
0,92614,87,1,2,0,0,1,1,100000,0,100000,85000,1,0,0.85,0,2610,1
1,91344,24,3,1,3,3,1,1,100000,0,100000,50000,0,0,0.5,0,720,0
1,91342,300,5,1,5,10,1,1,640000,0,640000,480000,0,1,0.75,0,9000,0
1,90623,38,2,1,1,3,1,1,99340,0,40000,20000,0,0,0.5,1,1140,1
1,90006,60,6,1,0,0,1,0,100000,0,100000,90000,0,0,0.9,0,1800,0
